"Prod_Id","Prod_Descripcion","Prod_Color","Prod_Status","Prod_Precio","Prov_Id","Prov_Nombre"
"104","TUBO LUZ NEGRA 4W","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"111","BUSCAPOLO DIGITAL","","1","44.54","52","INDUSTRIAS SUR S.R.L."
"129","ADAPTADOR PS2 A USB","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"167","BATERIA DE GEL 6V 4A","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"191","FICHA RCA MACHO ROJA","","1","23.08","52","INDUSTRIAS SUR S.R.L."
"231","FICHA RCA MACHO NEGRA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"232","FUENTE MULTIPLE 500 MA","","1","4.94","52","INDUSTRIAS SUR S.R.L."
"240","PILA 12V ALKALINA A27","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"275","FUENTE MULTIPLE 300 MA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"295","FICHA RJ 45 PLUG COMPUTACION","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"303","SOPORTE MULTIPROPOSITO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"351","LAMPARA BABY LUZ SW E14","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"437","PINZA COCODRILO 15A ROJO","","1","911.00","52","INDUSTRIAS SUR S.R.L."
"498","BASE AUTOADHESIVA 20*20MM","","1","124.17","52","INDUSTRIAS SUR S.R.L."
"522","FUENTE SWITCHING 9V 2 AMP","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"527","MICROSWITCH MINI  SIN LEVA 1A 250 V","","1","205.53","52","INDUSTRIAS SUR S.R.L."
"531","PINZA COCODRILO 100A ROJO","","1","144.34","52","INDUSTRIAS SUR S.R.L."
"532","PINZA COCODRILO 15A NEGRO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"533","PLACA AR-111 MIXTA BLANCO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"589","TIRA DE 6 LEDS PIRAÑA 12V","","1","57.67","52","INDUSTRIAS SUR S.R.L."
"603","CABLE PARA PLANCHA 3 PATAS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"622","FICHA TV HEMBRA PIN GRUESO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"633","LLAVE HH 2P ON-ON 15A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"634","LLAVE HH 3P ON-ON 10A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"635","LLAVE HH 6P ON-ON 10A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"641","PINZA COCODRILO 100A NEGRO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"642","PINZA COCODRILO CHICA ROJO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"647","ROSETA TELEFONICA EXTERIOR","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"711","DIMMER 1000 W PARA RIEL DIN","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"712","DIVISOR TV 2 VIAS - 900 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"713","DIVISOR TV 3 VIAS - 900 MHZ","","1","144.43","52","INDUSTRIAS SUR S.R.L."
"714","DIVISOR TV 4 VIAS - 900 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"730","FILTRO ADSL 2 LINEAS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"734","LEDS PLACA X 12 PIRAÑA 12 V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"736","LLAVE HH 2P ON-OFF 15A 250V","","1","27.64","52","INDUSTRIAS SUR S.R.L."
"737","LLAVE MINI 2P ON-ON 3A 250V","","1","19.60","52","INDUSTRIAS SUR S.R.L."
"738","LLAVE MINI 3P ON-ON 3A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"739","LLAVE MINI 6P ON-ON 2A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"740","LLAVE MINI 6P ON-ON 3A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"744","PINZA COCODRILO CHICA NEGRO","","1","43.80","52","INDUSTRIAS SUR S.R.L."
"749","PUNTA DE PRUEBA POWER CHECK","","1","92.64","52","INDUSTRIAS SUR S.R.L."
"828","DRIVER P/2 LEDS DE 3W 700 MA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"852","PILA 12V ALKALINA 10*28.3 MM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"897","TIMER PROGRAMABLE ENCHUFABLE","","1","9.88","52","INDUSTRIAS SUR S.R.L."
"919","CAMPANILLA TIMBRE 220V 75 MM.","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"957","PLACA DE LEDS X 18 RGB PIRAÑA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"970","SOLDADOR 40W C/PUNTA CERAMICA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1007","BARRA PLASTICA GRANDE SOLDADOR","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1017","BORNERA PARA BAFLE 2 CONTACTOS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1018","BORNERA PARA BAFLE 4 CONTACTOS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1019","BOTON DE EMERGENCIA 12V BLANCO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1020","CABLE USB ""A"" MINI USB 5 PINES","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1037","DRIVER P/LED 8-12V 350 MA 3X1W","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1049","LLAVE HH 6P ON-OFF-ON 10A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1050","LLAVE HH 6P ON-OFF-ON 15A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1095","PISTOLA PARA PLASTICO 60W 220V","","1","21.94","52","INDUSTRIAS SUR S.R.L."
"1189","CABLE TELEFONICO ESPIRAL","BLANCO","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1190","CABLE TELEFONICO ESPIRAL","BLANCO","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1217","PLUG AUDIO 3.5MM MONO METAL","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1218","PLUG 6.5MM MONO METAL","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1219","CONECTOR HEMBRA - HEMBRA 4 VIAS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1250","LLAVE MINI 3P ON-OFF-ON 3A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1251","LLAVE MINI 6P ON-OFF-ON 3A 250V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1280","ROSETA TELEFONICA EXTERIOR MINI","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1281","SOLDADOR C/PUNTA LARGA VIDA 40W","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1345","FICHA BALUM 300/75 OHMS PIN FINO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1346","FICHA JACK ENCENDEDOR 12V HEMBRA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1348","FICHA PLUG ENCENDEDOR 12 V MACHO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1351","FUENTE SWITCHING 12V 5A 60 WATTS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1381","OJO DE BUEY METaLICO 8 MM - ROJO","","1","57.40","52","INDUSTRIAS SUR S.R.L."
"1397","RJ 11 PLUG TELEFONICO ( 4 P 4 P)","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1399","ROSETA TELEFONICA EXTERIOR DOBLE","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1444","CABLE 3 RCA A PLUG STEREO 2 MTS","","1","436.66","52","INDUSTRIAS SUR S.R.L."
"1503","OJO DE BUEY METaLICO 8 MM - AMBAR","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1504","OJO DE BUEY METaLICO 8 MM - VERDE","","1","17.27","52","INDUSTRIAS SUR S.R.L."
"1510","PILA TEL INALAMBRICO VT 160 VAPEX","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1511","PILA TEL INALAMBRICO VT 343 VAPEX","","1","232.87","52","INDUSTRIAS SUR S.R.L."
"1533","TECLA TORPEDO PARA VELADOR BLANCA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1545","TERMOCONTRAIBLE DIAM 3 MM X CM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1577","ADAPTADOR TELEFONICO 1*2 AMERICANO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1578","ADAPTADOR TELEFONICO 1*3 AMERICANO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1579","AMPLIFICADOR ANTENA CON REGULACION","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1586","BALUM 300/75 EXT S/BASE S/CAPUCHON","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1595","PLUG AUDIO 3.5MM ESTEREO METAL","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1596","PLUG 3.5MM MONO PLASTICO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1597","PLUG AUDIO 6.5MM ESTEREO METAL","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1598","PLUG AUDIO 6.5MM MONO PLASTICO","","1","220.32","52","INDUSTRIAS SUR S.R.L."
"1599","CONTROLADOR RGB 12V 1A 8 PROGRAMAS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1623","FICHA BALUM 300/75 OHMS PIN GRUESO","","1","397.16","52","INDUSTRIAS SUR S.R.L."
"1624","FICHA F PARA RG6 C/ ANILLO PARA CRIMPEAR","","1","402.26","52","INDUSTRIAS SUR S.R.L."
"1639","LEDS PLACA CIRCULAR 75 LEDS PIRAÑA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1649","MICROSWITCH MINI CON LEVA 1A 250 V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1650","MICROSWITCH SIN LEVA 15A V-15 1C25","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1664","PULSADOR C/ RETENCION REDONDO ROJO","","1","34.93","52","INDUSTRIAS SUR S.R.L."
"1665","PULSADOR S/ RETENCION REDONDO ROJO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1711","TIRA LED FLEXIBLE 5 MTS. AZUL 120º","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1712","TIRA LED FLEXIBLE 5 MTS. ROJO 120º","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1766","FICHA PARA RG59 C/ ANILLO PARA CRIMPEAR","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1767","FICHA RCA HEMBRA PROLONGACION NEGRA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1772","FUENTE SWITCHING 9V 2.2A PLUG 2.1MM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1773","FUENTE SWITCHING 12V 3A PLUG 2,1 MM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1786","LEDS MODULO POR 6 SMD ALUMINIO 12 V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1789","LLAVE TECLA ROJA C/LUZ ON-ON 6P 10A","","1","0.19","52","INDUSTRIAS SUR S.R.L."
"1794","MICROSWITCH CHICO CON LEVA 3A 250 V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1866","TERMOCONTRAIBLE DIAM 1.5 MM X CM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1868","TIRA LED FLEXIBLE 5 MTS. AMBAR 120º","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1869","TIRA LED FLEXIBLE 5 MTS. VERDE 120º","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1907","CABLE TELEFONICO PROLONGACION","BLANCO","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1908","CABLE TELEFONICO PROLONGACION","BLANCO","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1909","CABLE TELEFONICO PROLONGACION","BLANCO","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1910","CARGADOR P/2 PILAS AA/AAA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1927","FICHA CONECTOR F MACHO C/POLLERA RG6","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1929","FUENTE SWITCHING 12V 1.5A PLUG 2.1MM","","1","26.65","52","INDUSTRIAS SUR S.R.L."
"1930","FUENTE SWITCHING 24V 2.5A PLUG 2.1MM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"1966","MICROSWITCH CON LEVA CORTA 10A 250 V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2001","TURBINA 12V 2.5"" CON BUJE (60*60*25)","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2048","PLUG AUDIO 3.5MM ESTEREO PLASTICO","","1","1402.12","52","INDUSTRIAS SUR S.R.L."
"2049","PLUG AUDIO 6.5MM ESTEREO PLASTICO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2071","FUENTE SWITCHING 24V 1.54A PLUG 2.1MM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2084","LAMPARA MAQUINA DE COSER 15W BAYONETA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2121","PULSADOR MINI NORMAL ABIERTO 1 AMP 250 V","ROJO","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2186","AMPLIFICADOR RGB CT690 12V 8A 1 LINEAS","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2200","CAMPANILLA TELEFONICA AUXILIAR CON LUZ","","1","3517.12","52","INDUSTRIAS SUR S.R.L."
"2261","LAMPARA DICROICA 30 LEDS BLANCO CALIDO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2263","LAMPARA TUBULAR P/EXTRAC. AIRE 40W E14","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2264","LEDS TIRA FLEXIBLE X 48 CILINDRICO 12V","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2285","OJO DE BUEY REDONDO 15 MM 220 V - ROJO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2352","TIRA LED FLEXIBLE 5 MTS. RGB IP65 120º","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2360","TURBINA 220V 3"" CON RULEMAN (80*80*25)","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2373","AMPLIFICADOR DE POTENCIA RGB 12V (2955)","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2402","CABLE TV ARMADO M-PIN FINO / M-PIN FINO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2450","FICHA CONECTOR F MACHO C/ POLLERA RG 59","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2480","OJO DE BUEY REDONDO 15 MM 220 V - AMBAR","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2481","OJO DE BUEY REDONDO 15 MM 220 V - VERDE","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2563","BORNERA PARA BAFLE 2 CONTACTOS A PRESION","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2669","AMPLIFICADOR DE TV 36 DB. 220V 30-850 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2691","CABLE TV ARMADO M-PIN FINO / M-PIN GRUESO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2694","CARGADOR DE BATERiA LEAD ACID 6V - 500 MA","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2787","OJO DE BUEY REDONDO 10 MM C/ CABLE - ROJO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2788","PLACA DICROICA 12 LEDS PIRAÑA BCO. CALIDO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2789","PLACA LEDS AR111 LEDS 10MM 12V 6W","RGB","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2865","TIRA DE 21 LEDS CILINDRICOS 1.5 X 23.5 CM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2866","TIRA LED FLEXIBLE 5 MTS. BLANCO FRIO 120º","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2877","ADAPTADOR HEMBRA PIN GRUESO A H-PIN GRUESO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2964","LLAVE INVERSORA TRIFASICA 15A 380V QS5-15N","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2965","LLAVE INVERSORA TRIFASICA 30A 380V QS5-30N","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2966","LLAVE INVERSORA TRIFASICA 63A 380V QS5-63N","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2975","OJO DE BUEY REDONDO 10 MM C/ CABLE - VERDE","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"2976","PLACA LEDS PAR56 LEDS 10MM 12V 25W Ø 18 CM","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3073","ADAPTADOR PLUG 6.5 STEREO A JACK 3.5 STEREO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3115","DIVISOR TV BAJAS PeRDIDAS 2 VIAS - 1000 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3116","DIVISOR TV BAJAS PERDIDAS 2 VIAS - 2500 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3117","DIVISOR TV BAJAS PeRDIDAS 3 VIAS - 1000 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3118","DIVISOR TV BAJAS PeRDIDAS 3 VIAS - 2500 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3119","DIVISOR TV BAJAS PeRDIDAS 4 VIAS - 1000 MHZ","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3155","OJO DE BUEY REDONDO 22 MM P/TABLERO - VERDE","","1","457.70","52","INDUSTRIAS SUR S.R.L."
"3160","PLACA DICROICA 12 LEDS CILINDRO BCO. CALIDO","","1","0.00","52","INDUSTRIAS SUR S.R.L."
"3212","TIRA LED FLEXIBLE 5 MTS. BLANCO CALIDO 120º","","1","68.06","52","INDUSTRIAS SUR S.R.L."
